datetime,solar_rad,air_temp,RH,wind_speed,outer_sapflow,inner_sapflow,time_of_day
22/05/2018 12:30,,,0.0,,0.919,0.019,afternoon
22/05/2018 12:40,,,0.0,,1.1520000000000001,0.144,afternoon
22/05/2018 12:50,,,0.0,,1.514,0.651,afternoon
22/05/2018 13:00,,,0.0,,1.696,0.690,afternoon
22/05/2018 13:10,,,0.0,,1.3880000000000001,0.542,afternoon
22/05/2018 13:20,,,0.0,,0.856,-0.134,afternoon
22/05/2018 13:30,,,0.0,,0.929,0.039,afternoon
22/05/2018 13:40,,,0.0,,1.171,0.285,afternoon
22/05/2018 13:50,,,0.0,,1.3519999999999999,0.434,afternoon
22/05/2018 14:00,,,0.0,,1.476,0.654,afternoon
22/05/2018 14:10,,,0.0,,1.945,0.971,afternoon
22/05/2018 14:20,,,0.0,,1.8769999999999998,0.952,afternoon
22/05/2018 14:30,,,0.0,,1.554,0.566,afternoon
22/05/2018 14:40,,,0.0,,1.7269999999999999,0.704,afternoon
22/05/2018 14:50,,,0.0,,2.064,1.131,afternoon
22/05/2018 15:00,,,0.0,,1.845,0.867,afternoon
22/05/2018 15:10,,,0.0,,1.6380000000000001,0.570,afternoon
22/05/2018 15:20,,,0.0,,1.151,0.367,afternoon
22/05/2018 15:30,,,0.0,,0.924,0.183,afternoon
22/05/2018 15:40,,,0.0,,0.5670000000000001,-0.292,afternoon
22/05/2018 15:50,,,0.0,,0.765,-0.220,afternoon
22/05/2018 16:00,,,0.0,,0.8190000000000001,0.117,afternoon
22/05/2018 16:10,,,0.0,,1.137,0.246,afternoon
22/05/2018 16:20,,,0.0,,1.389,0.444,afternoon
22/05/2018 16:30,,,0.0,,1.2830000000000001,0.532,afternoon
22/05/2018 16:40,,,0.0,,1.012,0.016,afternoon
22/05/2018 16:50,,,0.0,,0.55,-0.225,afternoon
22/05/2018 17:00,94.0,18.899,61.92,0.9390000000000001,0.067,-0.640,evening
22/05/2018 17:10,156.0,18.6,66.8,1.639,0.091,-0.693,evening
22/05/2018 17:20,166.0,18.5,66.88,2.019,-0.39,-0.914,evening
22/05/2018 17:30,237.0,18.6,66.72,1.83,-0.307,-0.937,evening
22/05/2018 17:40,247.0,18.799,67.12,1.899,0.02,-0.782,evening
22/05/2018 17:50,179.0,18.799,66.96,1.919,-0.171,-0.771,evening
22/05/2018 18:00,198.0,18.799,66.4,2.309,-0.106,-0.751,evening
22/05/2018 18:10,164.0,18.7,66.639,1.83,0.057999999999999996,-0.606,evening
22/05/2018 18:20,109.0,18.299,66.16,1.429,0.10400000000000001,-0.720,evening
22/05/2018 18:30,84.0,18.0,66.0,0.769,-0.36200000000000004,-1.203,evening
22/05/2018 18:40,182.0,18.2,65.44,1.0190000000000001,-0.41100000000000003,-1.083,evening
22/05/2018 18:50,179.0,18.6,64.559,1.159,-0.095,-0.910,evening
22/05/2018 19:00,138.0,18.7,64.72,1.0390000000000001,-0.54,-1.251,evening
22/05/2018 19:10,112.0,18.799,64.639,1.0490000000000002,-0.6609999999999999,-1.358,evening
22/05/2018 19:20,90.0,18.799,64.08,1.44,-0.877,-1.548,evening
22/05/2018 19:30,71.0,18.5,64.319,1.5190000000000001,-0.9209999999999999,-1.679,evening
22/05/2018 19:40,51.0,18.1,65.76,1.69,-1.319,-1.882,evening
22/05/2018 19:50,33.0,17.799,65.919,1.0490000000000002,-1.41,-1.964,evening
22/05/2018 20:00,18.0,17.299,67.36,0.91,-1.535,-2.099,night
22/05/2018 20:10,8.0,16.5,68.479,0.97,-1.6980000000000002,-2.269,night
22/05/2018 20:20,3.0,16.1,68.23899999999999,0.899,-1.6640000000000001,-2.245,night
22/05/2018 20:30,0.0,15.6,68.8,0.8190000000000001,-1.876,-2.465,night
22/05/2018 20:40,0.0,15.0,69.919,0.779,-1.891,-2.485,night
22/05/2018 20:50,0.0,14.6,70.56,0.759,-1.881,-2.385,night
22/05/2018 21:00,0.0,14.3,70.72,0.8190000000000001,-1.926,-2.575,night
22/05/2018 21:10,0.0,14.1,70.87899999999999,0.91,-2.0140000000000002,-2.596,night
22/05/2018 21:20,0.0,13.899000000000001,71.68,0.93,-2.072,-2.793,night
22/05/2018 21:30,0.0,13.8,71.84,0.779,-2.166,-2.652,night
22/05/2018 21:40,0.0,13.699000000000002,72.319,0.56,-2.0340000000000003,-2.824,night
22/05/2018 21:50,0.0,13.3,73.439,0.61,-2.326,-2.848,night
22/05/2018 22:00,0.0,13.199000000000002,73.68,0.569,-2.219,-2.838,night
22/05/2018 22:10,0.0,13.0,74.8,0.4,-2.417,-2.872,night
22/05/2018 22:20,0.0,12.699000000000002,76.24,0.919,-2.2969999999999997,-2.935,night
22/05/2018 22:30,0.0,12.5,77.04,0.86,-2.4019999999999997,-2.885,night
22/05/2018 22:40,0.0,12.3,77.919,0.98,-2.301,-2.853,night
22/05/2018 22:50,0.0,12.199000000000002,78.4,0.9590000000000001,-2.3609999999999998,-3.027,night
22/05/2018 23:00,0.0,12.1,78.959,0.5,-2.539,-2.994,night
22/05/2018 23:10,0.0,11.8,79.759,0.62,-2.5639999999999996,-2.961,night
22/05/2018 23:20,0.0,11.699000000000002,79.59899999999999,0.779,-2.416,-3.038,night
22/05/2018 23:30,0.0,11.6,79.68,0.439,-2.464,-2.941,night
22/05/2018 23:40,0.0,11.5,79.279,0.21899999999999997,-2.516,-2.702,night
22/05/2018 23:50,0.0,11.8,77.52,0.289,-2.5780000000000003,-2.993,night
23/05/2018 00:00,0.0,11.899000000000001,77.44,0.259,-2.635,-2.999,night
23/05/2018 00:10,0.0,11.8,78.87899999999999,0.379,-2.399,-3.104,night
23/05/2018 00:20,0.0,12.0,77.759,0.439,-2.603,-3.037,night
23/05/2018 00:30,0.0,11.699000000000002,79.279,0.409,-2.645,-3.112,night
23/05/2018 00:40,0.0,11.5,79.84,0.3,-2.568,-3.131,night
23/05/2018 00:50,0.0,11.3,79.84,0.629,-2.716,-3.018,night
23/05/2018 01:00,0.0,11.1,80.0,0.55,-2.713,-3.158,night
23/05/2018 01:10,0.0,11.0,80.0,0.519,-2.7,-3.133,night
23/05/2018 01:20,0.0,10.8,80.0,0.379,-2.611,-3.171,night
23/05/2018 01:30,0.0,11.0,79.59899999999999,0.27,-2.883,-3.185,night
23/05/2018 01:40,0.0,11.3,78.15899999999999,0.55,-2.51,-3.149,night
23/05/2018 01:50,0.0,11.3,78.959,0.49,-2.64,-3.071,night
23/05/2018 02:00,0.0,11.1,79.919,0.21899999999999997,-2.528,-3.129,night
23/05/2018 02:10,0.0,11.0,80.0,0.259,-2.6460000000000004,-3.209,night
23/05/2018 02:20,0.0,10.699000000000002,80.0,0.27,-2.77,-3.215,night
23/05/2018 02:30,0.0,10.5,79.84,0.389,-2.6830000000000003,-3.194,night
23/05/2018 02:40,0.0,10.6,79.84,0.4,-2.717,-3.104,night
23/05/2018 02:50,0.0,10.6,79.84,0.62,-2.5540000000000003,-3.064,night
23/05/2018 03:00,0.0,10.699000000000002,79.759,0.21899999999999997,-2.516,-3.165,night
23/05/2018 03:10,0.0,10.699000000000002,80.0,0.509,-2.6319999999999997,-3.084,night
23/05/2018 03:20,0.0,10.5,79.919,0.469,-2.645,-3.209,night
23/05/2018 03:30,0.0,10.399000000000001,80.24,0.409,-2.6210000000000004,-3.341,night
23/05/2018 03:40,0.0,10.5,80.08,0.34,-2.64,-3.209,night
23/05/2018 03:50,0.0,10.5,79.919,0.389,-2.745,-3.231,night
23/05/2018 04:00,0.0,10.3,80.24,0.479,-2.675,-3.164,night
23/05/2018 04:10,0.0,10.399000000000001,80.08,0.34,-2.79,-3.239,night
23/05/2018 04:20,0.0,9.899,79.919,0.55,-2.805,-3.208,night
23/05/2018 04:30,0.0,9.8,80.08,0.62,-2.675,-3.255,night
23/05/2018 04:40,0.0,9.699,79.919,0.519,-2.748,-3.363,night
23/05/2018 04:50,0.0,10.0,79.68,0.18,-2.761,-3.230,night
23/05/2018 05:00,0.0,10.1,79.84,0.259,-2.84,-3.267,night
23/05/2018 05:10,0.0,10.399000000000001,79.59899999999999,0.769,-2.765,-3.426,night
23/05/2018 05:20,3.0,10.3,79.84,0.34,-2.883,-3.160,night
23/05/2018 05:30,6.0,10.0,80.0,0.34,-2.653,-3.285,night
23/05/2018 05:40,10.0,9.899,80.08,0.31,-2.742,-3.257,night
23/05/2018 05:50,20.0,10.199,79.199,0.409,-2.853,-3.192,night
23/05/2018 06:00,32.0,10.6,79.439,0.27,-2.804,-3.326,morning
23/05/2018 06:10,48.0,10.8,79.919,0.319,-2.821,-3.241,morning
23/05/2018 06:20,62.0,10.699000000000002,79.59899999999999,0.22899999999999998,-2.866,-3.365,morning
23/05/2018 06:30,116.0,10.8,80.08,0.349,-2.951,-3.378,morning
23/05/2018 06:40,139.0,11.5,79.759,0.349,-3.145,-3.574,morning
23/05/2018 06:50,203.0,12.199000000000002,79.919,0.349,-3.167,-3.602,morning
23/05/2018 07:00,207.0,12.8,80.08,0.209,-3.2539999999999996,-3.593,morning
23/05/2018 07:10,153.0,13.399000000000001,80.08,0.56,-2.89,-3.346,morning
23/05/2018 07:20,77.0,13.6,80.0,0.509,-2.866,-3.367,morning
23/05/2018 07:30,213.0,13.8,80.0,0.72,-3.2910000000000004,-3.850,morning
23/05/2018 07:40,245.0,14.199000000000002,79.84,0.8190000000000001,-3.3960000000000004,-3.983,morning
23/05/2018 07:50,327.0,14.899000000000001,79.919,0.779,-3.557,-3.877,morning
23/05/2018 08:00,353.0,15.5,79.919,0.8,-3.218,-3.500,morning
23/05/2018 08:10,376.0,16.2,79.84,0.6,-2.6180000000000003,-3.201,morning
23/05/2018 08:20,413.0,16.5,78.4,0.74,-1.94,-2.752,morning
23/05/2018 08:30,442.0,16.799,77.199,0.81,-1.554,-2.541,morning
23/05/2018 08:40,470.0,17.399,75.59899999999999,0.61,-1.339,-2.245,morning
23/05/2018 08:50,494.0,17.799,74.72,0.93,-0.8959999999999999,-1.814,morning
23/05/2018 09:00,525.0,18.299,73.279,0.6,-0.387,-1.418,morning
23/05/2018 09:10,555.0,18.6,71.84,1.179,0.105,-0.942,morning
23/05/2018 09:20,582.0,19.1,69.36,1.0390000000000001,0.462,-0.566,morning
23/05/2018 09:30,610.0,19.6,68.0,0.79,1.284,0.062,morning
23/05/2018 09:40,636.0,19.7,66.479,1.0290000000000001,1.959,0.694,morning
23/05/2018 09:50,651.0,20.299,65.12,0.9390000000000001,2.905,1.614,morning
23/05/2018 10:00,673.0,20.299,63.599,1.37,3.1069999999999998,1.716,morning
23/05/2018 10:10,698.0,20.299,62.4,1.639,3.659,2.334,morning
23/05/2018 10:20,726.0,20.899,61.2,1.21,4.305,2.962,morning
23/05/2018 10:30,756.0,21.5,59.278999999999996,0.81,4.803,3.432,morning
23/05/2018 10:40,776.0,21.5,57.919,0.759,5.297000000000001,3.784,morning
23/05/2018 10:50,795.0,21.6,55.68,1.37,5.511,3.926,morning
23/05/2018 11:00,809.0,21.7,52.0,0.769,5.796,4.229,morning
23/05/2018 11:10,819.0,22.1,52.958999999999996,1.0090000000000001,5.517,4.231,morning
23/05/2018 11:20,838.0,22.399,53.119,0.9390000000000001,6.267,4.817,morning
23/05/2018 11:30,853.0,22.5,52.72,0.6890000000000001,6.102,4.940,morning
23/05/2018 11:40,859.0,22.799,51.278999999999996,1.44,6.127999999999999,5.048,morning
23/05/2018 11:50,866.0,22.5,51.04,1.379,6.145,4.897,morning
23/05/2018 12:00,868.0,22.899,49.04,0.75,6.127999999999999,4.798,afternoon
23/05/2018 12:10,878.0,23.399,49.358999999999995,1.07,6.336,4.816,afternoon
23/05/2018 12:20,890.0,23.299,50.56,0.86,6.237,4.812,afternoon
23/05/2018 12:30,874.0,23.2,50.07899999999999,1.21,6.686,5.158,afternoon
23/05/2018 12:40,885.0,23.299,47.84,1.2990000000000002,6.506,5.283,afternoon
23/05/2018 12:50,894.0,23.299,45.76,1.2990000000000002,6.635,5.449,afternoon
23/05/2018 13:00,904.0,23.799,47.519,1.25,6.74,5.374,afternoon
23/05/2018 13:10,905.0,23.6,44.879,1.74,7.1739999999999995,5.575,afternoon
23/05/2018 13:20,902.0,23.899,44.0,1.649,7.285,5.938,afternoon
23/05/2018 13:30,903.0,24.399,44.0,0.899,6.979,5.632,afternoon
23/05/2018 13:40,894.0,24.899,44.4,0.98,7.055,5.948,afternoon
23/05/2018 13:50,844.0,24.5,43.92,1.2790000000000001,7.321000000000001,5.882,afternoon
23/05/2018 14:00,840.0,24.5,42.08,1.24,7.183,6.068,afternoon
23/05/2018 14:10,855.0,24.7,41.04,0.81,7.042999999999999,5.956,afternoon
23/05/2018 14:20,834.0,24.799,39.599000000000004,2.0,7.145,6.038,afternoon
23/05/2018 14:30,823.0,25.2,40.799,1.47,7.247999999999999,5.930,afternoon
23/05/2018 14:40,809.0,25.2,39.439,1.389,7.281000000000001,5.934,afternoon
23/05/2018 14:50,792.0,25.1,38.48,1.07,7.146,6.067,afternoon
23/05/2018 15:00,784.0,25.5,38.0,1.3090000000000002,6.784,5.831,afternoon
23/05/2018 15:10,767.0,25.7,40.4,0.87,7.199,6.360,afternoon
23/05/2018 15:20,744.0,25.799,35.92,0.75,7.196000000000001,5.987,afternoon
23/05/2018 15:30,718.0,26.0,34.4,0.74,7.141,6.048,afternoon
23/05/2018 15:40,704.0,26.0,35.76,1.75,6.617999999999999,5.632,afternoon
23/05/2018 15:50,674.0,26.1,32.239000000000004,1.2890000000000001,6.435,5.257,afternoon
23/05/2018 16:00,646.0,26.2,34.56,0.919,6.665,5.638,afternoon
23/05/2018 16:10,617.0,26.0,36.799,1.48,6.4479999999999995,5.530,afternoon
23/05/2018 16:20,583.0,26.1,36.159,1.399,5.809,4.757,afternoon
23/05/2018 16:30,552.0,26.0,38.799,1.399,6.275,5.225,afternoon
23/05/2018 16:40,510.0,25.7,38.08,1.429,5.651,4.546,afternoon
23/05/2018 16:50,491.0,25.899,36.719,1.36,5.386,4.504,afternoon
23/05/2018 17:00,453.0,26.1,36.159,0.91,5.489,4.261,evening
23/05/2018 17:10,397.0,25.6,35.599000000000004,1.729,5.382999999999999,4.345,evening
23/05/2018 17:20,373.0,25.6,34.4,1.379,4.687,3.847,evening
23/05/2018 17:30,337.0,25.2,35.12,1.48,4.293,3.438,evening
23/05/2018 17:40,312.0,25.299,34.639,1.2990000000000002,3.944,2.893,evening
23/05/2018 17:50,314.0,25.399,34.159,1.159,3.75,2.865,evening
23/05/2018 18:00,297.0,25.299,34.239000000000004,1.169,3.855,2.942,evening
23/05/2018 18:10,277.0,25.2,34.319,1.2890000000000001,3.5180000000000002,2.701,evening
23/05/2018 18:20,243.0,24.899,33.2,1.399,3.1689999999999996,2.427,evening
23/05/2018 18:30,213.0,24.7,32.639,1.2,3.2119999999999997,2.574,evening
23/05/2018 18:40,183.0,24.5,32.239000000000004,1.2990000000000002,2.9410000000000003,2.055,evening
23/05/2018 18:50,154.0,24.7,30.48,1.389,2.2680000000000002,1.280,evening
23/05/2018 19:00,123.0,24.1,31.919,1.169,1.266,0.730,evening
23/05/2018 19:10,101.0,23.7,32.079,1.169,1.219,0.423,evening
23/05/2018 19:20,79.0,23.299,32.799,1.159,0.934,0.111,evening
23/05/2018 19:30,57.0,22.899,34.0,1.0190000000000001,0.623,-0.485,evening
23/05/2018 19:40,41.0,22.399,35.2,1.09,0.298,-0.602,evening
23/05/2018 19:50,27.0,21.6,36.959,1.0090000000000001,-0.2,-0.785,evening
23/05/2018 20:00,16.0,21.2,36.639,1.11,-0.348,-1.100,night
23/05/2018 20:10,7.0,21.0,34.479,1.2590000000000001,-0.369,-1.337,night
23/05/2018 20:20,3.0,20.299,33.2,1.09,-0.736,-1.149,night
23/05/2018 20:30,0.0,19.799,33.599000000000004,1.0590000000000002,-0.669,-1.562,night
23/05/2018 20:40,0.0,19.6,34.4,0.91,-0.807,-1.664,night
23/05/2018 20:50,0.0,19.1,35.92,0.68,-0.9590000000000001,-1.630,night
23/05/2018 21:00,0.0,19.2,35.28,0.67,-0.97,-1.640,night
23/05/2018 21:10,0.0,18.5,38.72,0.889,-1.217,-1.846,night
23/05/2018 21:20,0.0,18.1,40.479,1.0390000000000001,-1.171,-2.006,night
23/05/2018 21:30,0.0,17.6,41.919,1.1,-1.325,-2.082,night
23/05/2018 21:40,0.0,17.7,40.64,1.09,-1.371,-2.187,night
23/05/2018 21:50,0.0,17.5,41.68,1.11,-1.4980000000000002,-2.056,night
23/05/2018 22:00,0.0,17.1,43.76,0.93,-1.5959999999999999,-2.312,night
23/05/2018 22:10,0.0,17.1,44.799,1.12,-1.6669999999999998,-2.119,night
23/05/2018 22:20,0.0,16.6,48.4,1.0290000000000001,-1.7080000000000002,-2.285,night
23/05/2018 22:30,0.0,16.5,49.43899999999999,1.0390000000000001,-1.749,-2.387,night
23/05/2018 22:40,0.0,16.299,51.599,1.0090000000000001,-1.739,-2.248,night
23/05/2018 22:50,0.0,16.2,52.08,0.91,-1.906,-2.501,night
23/05/2018 23:00,0.0,15.8,54.07899999999999,0.9890000000000001,-1.8530000000000002,-2.433,night
23/05/2018 23:10,0.0,15.199000000000002,56.88,0.86,-1.9409999999999998,-2.506,night
23/05/2018 23:20,0.0,15.1,58.559,0.97,-1.955,-2.526,night
23/05/2018 23:30,0.0,15.199000000000002,58.0,0.769,-2.101,-2.525,night
23/05/2018 23:40,0.0,15.3,57.75899999999999,1.0090000000000001,-2.043,-2.463,night
23/05/2018 23:50,0.0,15.3,58.239,1.0190000000000001,-2.02,-2.719,night
24/05/2018 00:00,0.0,15.1,59.84,0.87,-2.073,-2.593,night
24/05/2018 00:10,0.0,15.1,59.84,0.519,-2.07,-2.703,night
24/05/2018 00:20,0.0,14.6,61.76,0.6890000000000001,-2.108,-2.673,night
24/05/2018 00:30,0.0,14.6,61.84,0.6890000000000001,-2.131,-2.519,night
24/05/2018 00:40,0.0,14.399000000000001,62.879,0.889,-1.9469999999999998,-2.734,night
24/05/2018 00:50,0.0,13.8,66.0,1.07,-2.085,-2.732,night
24/05/2018 01:00,0.0,14.0,65.04,1.0390000000000001,-2.1919999999999997,-2.741,night
24/05/2018 01:10,0.0,14.1,64.959,1.1,-2.285,-2.796,night
24/05/2018 01:20,0.0,14.199000000000002,65.52,1.11,-2.443,-2.736,night
24/05/2018 01:30,0.0,14.1,66.96,1.0490000000000002,-2.168,-2.880,night
24/05/2018 01:40,0.0,14.1,66.96,0.629,-2.285,-3.016,night
24/05/2018 01:50,0.0,13.8,67.919,0.5,-2.274,-2.888,night
24/05/2018 02:00,0.0,13.5,69.039,0.579,-2.452,-2.773,night
24/05/2018 02:10,0.0,13.199000000000002,70.24,0.8190000000000001,-2.349,-2.873,night
24/05/2018 02:20,0.0,13.0,71.199,0.7090000000000001,-2.515,-2.880,night
24/05/2018 02:30,0.0,13.1,70.56,0.55,-2.46,-2.877,night
24/05/2018 02:40,0.0,13.199000000000002,70.319,0.439,-2.484,-2.961,night
24/05/2018 02:50,0.0,13.0,71.76,0.519,-2.448,-3.012,night
24/05/2018 03:00,0.0,13.0,71.68,0.66,-2.458,-2.898,night
24/05/2018 03:10,0.0,12.8,72.24,0.85,-2.423,-2.911,night
24/05/2018 03:20,0.0,12.699000000000002,73.68,1.0590000000000002,-2.3930000000000002,-2.950,night
24/05/2018 03:30,0.0,12.6,75.12,0.889,-2.472,-3.081,night
24/05/2018 03:40,0.0,12.399000000000001,76.319,0.8,-2.5,-3.024,night
24/05/2018 03:50,0.0,12.5,76.0,0.769,-2.362,-3.042,night
24/05/2018 04:00,0.0,12.5,76.72,1.149,-2.457,-3.014,night
24/05/2018 04:10,0.0,12.5,77.199,0.9890000000000001,-2.463,-3.040,night
24/05/2018 04:20,0.0,12.699000000000002,76.0,0.8190000000000001,-2.5639999999999996,-3.102,night
24/05/2018 04:30,0.0,12.699000000000002,76.4,0.62,-2.6260000000000003,-3.130,night
24/05/2018 04:40,0.0,12.3,78.319,0.449,-2.467,-2.909,night
24/05/2018 04:50,0.0,12.6,75.84,0.449,-2.539,-3.079,night
24/05/2018 05:00,0.0,12.3,77.52,0.519,-2.4859999999999998,-3.094,night
24/05/2018 05:10,0.0,12.399000000000001,76.96,0.509,-2.634,-3.089,night
24/05/2018 05:20,2.0,12.5,76.479,0.5,-2.553,-3.094,night
24/05/2018 05:30,6.0,12.5,77.04,0.54,-2.478,-3.111,night
24/05/2018 05:40,13.0,12.5,77.759,0.6890000000000001,-2.535,-3.187,night
24/05/2018 05:50,21.0,12.5,78.319,0.87,-2.6860000000000004,-3.158,night
24/05/2018 06:00,33.0,12.8,77.919,0.81,-2.591,-3.122,morning
24/05/2018 06:10,46.0,12.8,78.8,0.68,-2.667,-3.247,morning
24/05/2018 06:20,59.0,13.199000000000002,78.479,0.579,-2.725,-3.182,morning
24/05/2018 06:30,94.0,14.3,75.59899999999999,0.45899999999999996,-2.863,-3.272,morning
24/05/2018 06:40,85.0,15.8,72.319,0.33,-2.725,-3.387,morning
24/05/2018 06:50,127.0,16.5,71.68,0.379,-2.767,-3.351,morning
24/05/2018 07:00,154.0,17.1,69.84,0.34,-2.718,-3.199,morning
24/05/2018 07:10,180.0,17.899,66.72,0.49,-2.526,-3.064,morning
24/05/2018 07:20,206.0,18.399,64.479,0.579,-1.808,-2.449,morning
24/05/2018 07:30,235.0,19.0,62.4,0.639,-0.9009999999999999,-1.796,morning
24/05/2018 07:40,265.0,19.6,59.278999999999996,0.98,-0.265,-1.118,morning
24/05/2018 07:50,299.0,20.2,56.96,0.98,0.513,-0.512,morning
24/05/2018 08:00,331.0,20.5,54.879,1.75,1.065,0.063,morning
24/05/2018 08:10,364.0,21.0,53.119,1.32,2.088,0.838,morning
24/05/2018 08:20,395.0,21.5,52.08,1.399,3.2880000000000003,2.006,morning
24/05/2018 08:30,425.0,21.899,50.799,1.09,4.21,2.700,morning
24/05/2018 08:40,455.0,22.2,49.84,1.0590000000000002,4.793,3.326,morning
24/05/2018 08:50,485.0,22.5,49.358999999999995,1.7,5.4079999999999995,3.954,morning
24/05/2018 09:00,513.0,23.0,48.72,1.24,5.841,4.318,morning
24/05/2018 09:10,541.0,23.2,48.879,1.44,5.983,4.642,morning
24/05/2018 09:20,569.0,23.5,47.68,1.48,6.086,4.710,morning
24/05/2018 09:30,596.0,23.6,46.318999999999996,2.15,6.622999999999999,5.046,morning
24/05/2018 09:40,622.0,23.799,45.76,2.009,6.385,5.062,morning
24/05/2018 09:50,647.0,24.1,44.479,2.71,6.598,5.051,morning
24/05/2018 10:00,671.0,24.399,44.159,1.86,6.726,5.235,morning
24/05/2018 10:10,696.0,24.899,43.76,1.979,6.729,5.288,morning
24/05/2018 10:20,723.0,25.0,42.958999999999996,2.41,7.144,5.791,morning
24/05/2018 10:30,746.0,25.299,41.43899999999999,2.46,7.256,5.513,morning
24/05/2018 10:40,769.0,25.299,41.36,1.72,6.584,5.146,morning
24/05/2018 10:50,786.0,25.399,40.4,1.86,7.138,5.729,morning
24/05/2018 11:00,800.0,25.799,40.0,1.75,7.555,6.076,morning
24/05/2018 11:10,817.0,26.0,38.799,1.7,7.631,6.189,morning
24/05/2018 11:20,829.0,26.1,39.2,2.029,7.892,6.383,morning
24/05/2018 11:30,844.0,26.1,37.76,2.759,7.569,6.296,morning
24/05/2018 11:40,857.0,26.5,37.599000000000004,2.089,7.903,6.527,morning
24/05/2018 11:50,868.0,26.6,37.599000000000004,2.049,8.408999999999999,6.680,morning
24/05/2018 12:00,873.0,26.799,38.08,1.77,8.706,6.925,afternoon
24/05/2018 12:10,884.0,26.899,37.279,1.729,8.365,6.907,afternoon
24/05/2018 12:20,889.0,26.899,37.36,1.729,8.591000000000001,7.231,afternoon
24/05/2018 12:30,895.0,27.2,37.279,1.57,8.763,7.134,afternoon
24/05/2018 12:40,894.0,27.1,36.4,1.6,8.899,7.560,afternoon
24/05/2018 12:50,898.0,27.5,36.559,1.5,8.891,7.593,afternoon
24/05/2018 13:00,896.0,27.5,37.52,0.8190000000000001,9.317,7.925,afternoon
24/05/2018 13:10,896.0,27.899,37.279,1.0090000000000001,9.556000000000001,8.031,afternoon
24/05/2018 13:20,893.0,28.0,37.279,1.0290000000000001,9.44,8.031,afternoon
24/05/2018 13:30,885.0,28.1,36.719,1.21,9.242,7.872,afternoon
24/05/2018 13:40,871.0,27.799,37.92,1.47,9.457,7.958,afternoon
24/05/2018 13:50,853.0,28.299,35.68,1.7790000000000001,9.587,8.013,afternoon
24/05/2018 14:00,840.0,28.2,36.4,1.25,9.413,7.812,afternoon
24/05/2018 14:10,819.0,28.399,35.52,1.2690000000000001,8.935,7.685,afternoon
24/05/2018 14:20,829.0,28.6,34.4,2.41,9.639,8.488,afternoon
24/05/2018 14:30,823.0,28.399,35.12,1.3090000000000002,9.853,8.596,afternoon
24/05/2018 14:40,807.0,28.5,35.28,1.87,9.355,8.209,afternoon
24/05/2018 14:50,789.0,28.5,35.76,1.62,8.911,7.759,afternoon
24/05/2018 15:00,776.0,29.1,34.239000000000004,1.35,9.613999999999999,8.333,afternoon
24/05/2018 15:10,737.0,29.1,33.76,1.139,9.544,8.435,afternoon
24/05/2018 15:20,726.0,29.299,34.079,1.129,9.818999999999999,8.511,afternoon
24/05/2018 15:30,713.0,29.2,32.799,2.059,9.264,8.297,afternoon
24/05/2018 15:40,694.0,29.5,33.04,1.37,9.191,8.136,afternoon
24/05/2018 15:50,671.0,29.299,33.12,1.12,9.469,8.140,afternoon
24/05/2018 16:00,606.0,29.5,32.88,1.419,9.17,7.788,afternoon
24/05/2018 16:10,559.0,29.1,32.639,2.14,8.53,7.219,afternoon
24/05/2018 16:20,518.0,29.299,33.68,0.899,8.613999999999999,7.540,afternoon
24/05/2018 16:30,492.0,29.2,33.04,1.35,8.096,7.096,afternoon
24/05/2018 16:40,529.0,29.5,32.159,1.66,8.67,7.483,afternoon
24/05/2018 16:50,526.0,29.6,32.88,1.32,8.814,7.550,afternoon
24/05/2018 17:00,431.0,29.399,32.319,1.25,7.42,6.329,evening
24/05/2018 17:10,453.0,29.7,32.88,1.0190000000000001,8.206,6.975,evening
24/05/2018 17:20,427.0,29.7,32.4,1.2790000000000001,7.632999999999999,6.693,evening
24/05/2018 17:30,402.0,29.6,31.76,1.879,7.6739999999999995,6.307,evening
24/05/2018 17:40,367.0,29.6,31.439,1.7990000000000002,7.129,6.000,evening
24/05/2018 17:50,333.0,29.6,32.319,0.889,7.228,6.248,evening
24/05/2018 18:00,292.0,29.6,31.919,1.62,6.416,5.369,evening
24/05/2018 18:10,279.0,29.6,30.48,1.72,5.646,4.587,evening
24/05/2018 18:20,250.0,29.7,30.56,1.59,6.0,4.933,evening
24/05/2018 18:30,219.0,29.6,30.399,1.07,5.816,4.461,evening
24/05/2018 18:40,178.0,29.399,31.84,0.67,4.795,3.596,evening
24/05/2018 18:50,150.0,29.399,31.36,0.74,4.081,3.228,evening
24/05/2018 19:00,139.0,29.5,30.72,0.55,2.995,2.181,evening
24/05/2018 19:10,114.0,29.2,31.36,0.639,2.7880000000000003,1.674,evening
24/05/2018 19:20,83.0,29.299,30.56,0.509,1.913,1.369,evening
24/05/2018 19:30,60.0,29.0,30.72,0.409,1.571,0.485,evening
24/05/2018 19:40,53.0,28.7,31.439,0.33,0.698,-0.053,evening
24/05/2018 19:50,30.0,28.0,32.88,0.3,0.42,-0.326,evening
24/05/2018 20:00,20.0,27.1,35.04,0.479,0.18,-0.633,night
24/05/2018 20:10,8.0,26.399,36.319,0.55,-0.157,-0.891,night
24/05/2018 20:20,3.0,24.7,42.239,1.0290000000000001,-0.36,-1.028,night
24/05/2018 20:30,0.0,24.2,41.998999999999995,0.9390000000000001,-0.484,-1.135,night
24/05/2018 20:40,0.0,24.799,39.2,0.98,-0.552,-1.434,night
